,Year,Mileage,Engine,Power,Price,Miles_Driven,Fuel_Type_CNG,Fuel_Type_Diesel,Fuel_Type_LPG,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Owner_Type_First,Owner_Type_Fourth & Above,Owner_Type_Second,Owner_Type_Third
4693,2013,44,1461.0,108.45,10420,28177,0,1,0,0,0,1,0,0,1,0
4694,2013,30,1968.0,167.6,36022,49788,0,1,0,0,1,0,1,0,0,0
4695,2013,29,2179.0,147.51,23959,42253,0,1,0,0,1,0,0,0,1,0
4696,2012,48,1598.0,103.6,5324,46602,0,1,0,0,0,1,0,0,0,1
4697,2006,27,2979.0,306.0,10633,29825,0,0,0,1,1,0,0,0,1,0
4698,2019,53,1582.0,126.2,23685,26017,0,1,0,0,0,1,1,0,0,0
4699,2015,35,2956.0,83.8,8047,52773,0,1,0,0,0,1,1,0,0,0
4700,2016,53,799.0,53.64,3422,9320,0,0,0,1,0,1,1,0,0,0
4701,2009,27,2993.0,245.0,30424,68350,0,1,0,0,1,0,1,0,0,0
4702,2011,18,4395.0,450.0,72257,3666,0,0,0,1,1,0,1,0,0,0
4703,2002,44,1061.0,47.0,1855,64406,0,0,0,1,0,1,0,0,1,0
4704,2012,38,1198.0,73.9,5552,40268,0,0,0,1,0,1,1,0,0,0
4705,2016,48,1198.0,67.0,4715,21747,0,0,0,1,0,1,1,0,0,0
4706,2016,35,1591.0,121.3,17494,24854,0,0,0,1,0,1,1,0,0,0
4707,2015,56,998.0,67.1,5263,14835,0,0,0,1,0,1,1,0,0,0
4708,2013,34,2199.0,194.3,12747,42191,0,1,0,0,0,1,1,0,0,0
4709,2014,35,1598.0,103.6,7301,42790,0,1,0,0,0,1,1,0,0,0
4710,2014,60,1498.0,98.6,6845,44117,0,1,0,0,0,1,0,0,1,0
4711,2014,53,1248.0,74.0,6008,15534,0,1,0,0,0,1,1,0,0,0
4712,2012,48,1598.0,103.5,5552,111846,0,1,0,0,0,1,1,0,0,0
4713,2005,25,2987.0,198.5,15212,81399,0,1,0,0,1,0,1,0,0,0
4714,2011,28,2179.0,120.0,6084,40389,0,1,0,0,0,1,0,0,1,0
4715,2012,50,1461.0,84.8,7225,73183,0,1,0,0,0,1,1,0,0,0
4716,2009,41,1298.0,85.8,4715,40389,0,0,0,1,0,1,0,0,1,0
4717,2017,49,814.0,55.2,5491,29140,0,0,0,1,0,1,1,0,0,0
4718,2015,45,1198.0,86.8,6526,22801,0,0,0,1,0,1,1,0,0,0
4719,2011,42,1198.0,75.0,3240,26718,0,0,0,1,0,1,1,0,0,0
4720,2008,46,796.0,46.3,1673,33554,0,0,0,1,0,1,1,0,0,0
4721,2011,53,1995.0,190.0,21221,55302,0,1,0,0,1,0,1,0,0,0
4722,2014,38,1198.0,74.0,8138,4349,0,0,0,1,0,1,1,0,0,0
4723,2014,54,998.0,67.04,5932,36331,0,0,0,1,0,1,1,0,0,0
4724,2014,50,1197.0,81.8,4259,22990,0,0,0,1,0,1,1,0,0,0
4725,2016,61,1248.0,88.5,13310,18019,0,1,0,0,0,1,1,0,0,0
4726,2013,38,1968.0,147.51,29663,32311,0,1,0,0,1,0,1,0,0,0
4727,2013,45,1198.0,86.8,4183,20385,0,0,0,1,0,1,1,0,0,0
4728,2013,27,2179.0,120.0,12169,53437,0,1,0,0,1,0,1,0,0,0
4729,2014,61,1498.0,98.6,8670,41321,0,1,0,0,0,1,1,0,0,0
4730,2012,40,1995.0,184.0,19015,58408,0,1,0,0,1,0,1,0,0,0
4731,2011,42,995.0,62.0,2662,18019,0,0,0,1,0,1,0,0,1,0
4732,2010,47,1399.0,68.0,2890,66728,0,1,0,0,0,1,0,0,1,0
4733,2015,47,1197.0,81.8,6845,22431,0,0,0,1,0,1,1,0,0,0
4734,2015,45,2143.0,170.0,46092,10146,0,1,0,0,1,0,1,0,0,0
4735,2014,45,1968.0,141.0,24339,22369,0,1,0,0,1,0,1,0,0,0
4736,2017,43,1995.0,190.0,49865,25983,0,1,0,0,1,0,1,0,0,0
4737,2015,49,814.0,55.2,3803,33976,0,0,0,1,0,1,1,0,0,0
4738,2017,42,1968.0,187.74,65412,8699,0,1,0,0,1,0,1,0,0,0
4739,2017,42,1196.0,86.8,8184,14898,0,0,0,1,0,1,1,0,0,0
4740,2013,49,998.0,67.1,4031,18722,0,0,0,1,0,1,1,0,0,0
4741,2017,58,796.0,47.3,5020,1572,0,0,0,1,0,1,1,0,0,0
4742,2015,45,2143.0,167.62,51721,24233,0,1,0,0,1,0,1,0,0,0
4743,2001,47,1086.0,68.0,1064,86991,0,0,0,1,0,1,0,0,0,1
4744,2017,57,1120.0,71.0,10389,20043,0,1,0,0,0,1,1,0,0,0
4745,2016,60,1498.0,98.6,8777,29193,0,1,0,0,0,1,1,0,0,0
4746,2008,41,1248.0,75.0,4715,66486,0,1,0,0,0,1,0,0,1,0
4747,2017,38,1199.0,74.0,7530,11806,0,0,0,1,0,1,1,0,0,0
4748,2013,40,1968.0,174.33,24719,54680,0,1,0,0,1,0,1,0,0,0
4749,2012,23,4367.0,308.0,79924,52433,0,1,0,0,1,0,1,0,0,0
4750,2011,37,2179.0,140.0,9735,79535,0,1,0,0,0,1,0,0,0,1
4751,2011,30,2499.0,141.0,10572,44117,0,1,0,0,0,1,0,0,0,1
4752,2008,40,1396.0,53.5,1293,31068,0,1,0,0,0,1,1,0,0,0
4753,2016,50,1197.0,83.1,10572,9941,0,0,0,1,0,1,1,0,0,0
4754,2017,57,1120.0,71.0,5248,50952,0,1,0,0,0,1,1,0,0,0
4755,2008,31,1799.0,130.0,4183,49709,0,0,0,1,0,1,1,0,0,0
4756,2015,43,1197.0,81.83,7530,22369,0,0,0,1,0,1,0,0,1,0
4757,2018,39,1198.0,108.5,14634,10859,0,0,0,1,0,1,1,0,0,0
4758,2016,43,1197.0,81.83,10329,10392,0,0,0,1,0,1,1,0,0,0
4759,2014,44,1197.0,85.8,6845,29975,0,0,0,1,0,1,1,0,0,0
4760,2014,52,998.0,67.04,4578,32579,0,0,0,1,0,1,1,0,0,0
4761,2012,51,1396.0,88.76,6693,42253,0,1,0,0,0,1,1,0,0,0
4762,2012,29,2982.0,168.5,26606,98176,0,1,0,0,1,0,1,0,0,0
4763,2014,47,1197.0,78.9,7088,19539,0,0,0,1,0,1,1,0,0,0
4764,2015,44,1197.0,82.0,8366,15534,0,0,0,1,0,1,1,0,0,0
4765,2016,43,1197.0,81.83,9127,35418,0,0,0,1,0,1,1,0,0,0
4766,2018,57,1248.0,88.5,15501,35466,0,1,0,0,0,1,1,0,0,0
4767,2016,60,1498.0,98.6,7986,29497,0,1,0,0,0,1,1,0,0,0
4768,2014,35,2143.0,203.2,68454,31068,0,1,0,0,1,0,1,0,0,0
4769,2010,54,1396.0,90.0,4107,38525,0,1,0,0,0,1,1,0,0,0
4770,2013,46,1086.0,68.05,5156,40890,0,0,0,1,0,1,1,0,0,0
4771,2014,62,1248.0,74.0,8655,50808,0,1,0,0,0,1,1,0,0,0
4772,2018,24,2979.0,306.0,89052,6183,0,0,0,1,1,0,1,0,0,0
4773,2017,64,1248.0,74.0,12778,14912,0,1,0,0,0,1,1,0,0,0
4774,2012,59,936.0,57.6,3803,45310,0,1,0,0,0,1,1,0,0,0
4775,2012,45,1198.0,86.8,4943,36660,0,0,0,1,0,1,1,0,0,0
4776,2014,47,1399.0,68.05,4943,20505,0,1,0,0,0,1,0,0,1,0
4777,2016,54,998.0,67.04,6465,22859,0,0,0,1,1,0,1,0,0,0
4778,2014,34,2143.0,170.0,28142,25476,0,1,0,0,1,0,1,0,0,0
4779,2015,45,1198.0,86.8,6465,28986,0,0,0,1,0,1,1,0,0,0
4780,2018,50,1197.0,83.1,13462,1864,0,0,0,1,1,0,1,0,0,0
4781,2014,49,814.0,55.2,6297,9195,0,0,0,1,0,1,1,0,0,0
4782,2015,54,1396.0,90.0,10648,42579,0,1,0,0,0,1,1,0,0,0
4783,2018,25,3198.0,197.0,50200,9320,0,1,0,0,1,0,1,0,0,0
4784,2017,40,1497.0,117.3,15212,18019,0,0,0,1,0,1,1,0,0,0
4785,2012,50,1248.0,88.8,5369,48098,0,1,0,0,0,1,0,0,1,0
4786,2007,30,1598.0,102.5,2053,73321,0,0,0,1,0,1,1,0,0,0
4787,2013,48,1598.0,103.6,6845,46602,0,1,0,0,0,1,1,0,0,0
4788,2012,39,1497.0,116.3,7453,42874,0,0,0,1,0,1,1,0,0,0
4789,2016,46,1582.0,126.2,18650,32654,0,1,0,0,0,1,1,0,0,0
4790,2014,57,1120.0,71.0,6069,36039,0,1,0,0,0,1,0,0,1,0
4791,2017,42,2143.0,170.0,71421,14912,0,1,0,0,1,0,1,0,0,0
4792,2015,47,1399.0,68.0,5780,40725,0,1,0,0,0,1,1,0,0,0
4793,2013,35,1896.0,105.0,10268,42258,0,1,0,0,0,1,0,0,1,0
4794,2017,43,1493.0,100.0,13310,13826,0,1,0,0,0,1,1,0,0,0
4795,2013,37,1499.0,110.0,7910,34175,0,0,0,1,0,1,0,0,1,0
4796,2017,40,1591.0,121.3,12808,12046,0,0,0,1,0,1,1,0,0,0
4797,2014,62,998.0,58.16,4563,36039,1,0,0,0,0,1,1,0,0,0
4798,2016,43,1197.0,81.83,8747,14913,0,0,0,1,0,1,1,0,0,0
4799,2008,35,1968.0,140.8,14831,10563,0,1,0,0,1,0,1,0,0,0
4800,2015,45,1198.0,67.04,5324,17709,0,0,0,1,0,1,1,0,0,0
4801,2014,35,2143.0,203.2,45636,41010,0,1,0,0,1,0,1,0,0,0
4802,2017,30,2179.0,147.5,53242,13670,0,1,0,0,1,0,1,0,0,0
4803,2018,37,1591.0,121.3,20156,27578,0,0,0,1,0,1,1,0,0,0
4804,2013,48,1598.0,103.5,5552,27961,0,1,0,0,0,1,1,0,0,0
4805,2015,55,1248.0,74.0,7986,36039,0,1,0,0,0,1,1,0,0,0
4806,2016,37,1591.0,121.3,14755,42874,0,0,0,1,0,1,1,0,0,0
4807,2017,56,1120.0,70.0,7925,37899,0,1,0,0,0,1,1,0,0,0
4808,2016,43,1493.0,100.0,9583,41631,0,1,0,0,0,1,1,0,0,0
4809,2014,56,1120.0,70.0,7180,31773,0,1,0,0,0,1,1,0,0,0
4810,2011,27,2993.0,245.0,42594,34175,0,1,0,0,1,0,0,0,1,0
4811,2018,66,1248.0,73.75,12732,15585,0,1,0,0,1,0,1,0,0,0
4812,2012,29,2982.0,168.5,21297,42470,0,1,0,0,0,1,1,0,0,0
4813,2015,41,1968.0,174.33,54763,31068,0,1,0,0,1,0,1,0,0,0
4814,2015,64,1498.0,98.6,9735,60272,0,1,0,0,0,1,1,0,0,0
4815,2015,26,4134.0,335.2,78631,34944,0,1,0,0,1,0,1,0,0,0
4816,2014,28,2179.0,120.0,12169,45122,0,1,0,0,0,1,1,0,0,0
4817,2012,43,1991.0,147.9,14907,38528,0,1,0,0,0,1,1,0,0,0
4818,2012,59,936.0,57.6,4107,38058,0,1,0,0,0,1,1,0,0,0
4819,2014,42,1968.0,187.74,37072,17689,0,1,0,0,1,0,1,0,0,0
4820,2018,33,1598.0,103.52,14786,13352,0,0,0,1,1,0,1,0,0,0
4821,2014,55,1248.0,74.0,7606,122410,0,1,0,0,0,1,1,0,0,0
4822,2009,27,2982.0,171.0,15972,85876,0,1,0,0,0,1,0,0,1,0
4823,2012,53,1248.0,74.0,5932,99419,0,1,0,0,0,1,0,0,1,0
4824,2012,39,1497.0,118.0,8594,41998,0,0,0,1,0,1,1,0,0,0
4825,2012,35,2143.0,203.2,45560,32311,0,1,0,0,1,0,1,0,0,0
4826,2008,41,1248.0,75.0,4563,62137,0,1,0,0,0,1,0,0,1,0
4827,2017,61,1498.0,99.0,9127,37312,0,1,0,0,0,1,1,0,0,0
4828,2009,47,1197.0,78.9,3209,29825,0,0,0,1,0,1,1,0,0,0
4829,2011,46,796.0,46.3,2281,62137,0,0,0,1,0,1,1,0,0,0
4830,2006,47,1197.0,81.8,4335,49715,0,0,0,1,0,1,0,0,1,0
4831,2017,45,2143.0,170.0,51173,16461,0,1,0,0,1,0,1,0,0,0
4832,2011,42,1396.0,52.8,1384,59651,0,1,0,0,0,1,0,0,1,0
4833,2014,53,796.0,47.3,3681,28396,0,0,0,1,0,1,0,0,1,0
4834,2005,21,2771.0,193.1,4943,8077,0,0,0,1,1,0,1,0,0,0
4835,2013,38,1198.0,73.9,4259,23612,0,0,0,1,0,1,1,0,0,0
4836,2019,51,1197.0,81.8,12626,4982,0,0,0,1,1,0,1,0,0,0
4837,2010,28,2179.0,120.0,7986,89725,0,1,0,0,0,1,0,0,0,1
4838,2010,41,1248.0,75.0,4411,94448,0,1,0,0,0,1,1,0,0,0
4839,2013,44,1995.0,184.0,22818,44117,0,1,0,0,1,0,1,0,0,0
4840,2012,59,624.0,37.5,806,49709,0,0,0,1,0,1,0,0,1,0
4841,2014,30,2494.0,100.0,19015,54148,0,1,0,0,0,1,1,0,0,0
4842,2012,43,1198.0,86.8,4183,15534,0,0,0,1,0,1,1,0,0,0
4843,2018,56,1199.0,83.83,7606,1242,0,0,0,1,1,0,1,0,0,0
4844,2014,28,2179.0,120.0,10785,28110,0,1,0,0,0,1,1,0,0,0
4845,2011,39,1995.0,218.0,30409,63379,0,1,0,0,1,0,1,0,0,0
4846,2014,50,1364.0,87.2,16353,46117,0,1,0,0,0,1,1,0,0,0
4847,2016,42,1497.0,117.3,14375,15534,0,0,0,1,1,0,1,0,0,0
4848,2008,51,1582.0,126.2,4411,68105,0,1,0,0,0,1,1,0,0,0
4849,2015,62,1248.0,74.0,7149,22369,0,1,0,0,0,1,1,0,0,0
4850,2016,48,1373.0,91.1,10815,25979,0,0,0,1,0,1,1,0,0,0
4851,2014,53,1498.0,89.84,9507,57986,0,1,0,0,0,1,1,0,0,0
4852,2011,49,998.0,67.1,3346,50331,0,0,0,1,0,1,1,0,0,0
4853,2019,44,1199.0,88.76,13478,15979,0,0,0,1,1,0,1,0,0,0
4854,2015,35,2179.0,140.0,14147,22990,0,1,0,0,0,1,1,0,0,0
4855,2017,43,1493.0,100.0,11515,35032,0,1,0,0,0,1,1,0,0,0
4856,2017,42,1199.0,88.7,12017,4970,0,0,0,1,0,1,1,0,0,0
4857,2018,37,1298.0,88.2,8594,9065,0,0,0,1,0,1,1,0,0,0
4858,2013,38,1198.0,73.9,4943,40443,0,0,0,1,0,1,1,0,0,0
4859,2019,48,1582.0,126.2,24750,15449,0,1,0,0,0,1,1,0,0,0
4860,2011,43,1199.0,79.4,4883,40284,0,0,0,1,0,1,1,0,0,0
4861,2013,60,1498.0,98.6,5932,23612,0,1,0,0,0,1,1,0,0,0
4862,2008,23,2496.0,157.7,9887,47845,0,0,0,1,1,0,0,0,1,0
4863,2016,43,2993.0,265.0,73018,16777,0,1,0,0,1,0,1,0,0,0
4864,2016,47,1968.0,143.0,28751,24233,0,1,0,0,1,0,1,0,0,0
4865,2015,62,1248.0,74.0,5476,81399,0,1,0,0,0,1,1,0,0,0
4866,2015,62,1248.0,74.0,8366,26718,0,1,0,0,0,1,1,0,0,0
4867,2011,30,2494.0,102.0,10648,42253,0,1,0,0,0,1,0,0,1,0
4868,2016,37,1995.0,184.0,63510,28064,0,1,0,0,1,0,1,0,0,0
4869,2007,39,1995.0,218.0,15972,74564,0,1,0,0,1,0,1,0,0,0
4870,2014,35,2179.0,140.0,15349,53494,0,1,0,0,0,1,1,0,0,0
4871,2009,39,1497.0,118.0,4563,44427,0,0,0,1,0,1,1,0,0,0
4872,2014,39,2200.0,139.01,18254,31068,0,1,0,0,0,1,1,0,0,0
4873,2015,47,1498.0,88.0,7469,41010,0,1,0,0,0,1,1,0,0,0
4874,2010,37,1198.0,90.0,3042,27961,0,0,0,1,0,1,1,0,0,0
4875,2015,55,1364.0,67.06,8062,42992,0,1,0,0,0,1,1,0,0,0
4876,2014,44,1461.0,108.5,10983,24982,0,1,0,0,0,1,1,0,0,0
4877,2017,43,1995.0,190.0,49546,22818,0,1,0,0,1,0,1,0,0,0
4878,2010,43,1197.0,80.0,4183,35728,0,0,0,1,0,1,1,0,0,0
4879,2018,35,1196.0,73.0,6586,27285,1,0,0,0,0,1,1,0,0,0
4880,2011,41,1399.0,68.0,5704,32311,0,1,0,0,0,1,1,0,0,0
4881,2014,39,1497.0,118.0,8990,37873,0,0,0,1,1,0,1,0,0,0
4882,2013,59,1248.0,74.0,6617,54178,0,1,0,0,0,1,1,0,0,0
4883,2014,56,1120.0,70.0,4943,36039,0,1,0,0,0,1,1,0,0,0
4884,2017,34,2967.0,245.0,103442,36971,0,1,0,0,1,0,1,0,0,0
4885,2016,39,1198.0,74.0,8366,10345,0,0,0,1,0,1,1,0,0,0
4886,2018,42,1497.0,117.3,18376,21559,0,0,0,1,1,0,1,0,0,0
4887,2018,64,1248.0,74.0,11378,26248,0,1,0,0,0,1,1,0,0,0
4888,2016,56,1120.0,70.0,8366,35930,0,1,0,0,0,1,1,0,0,0
4889,2011,45,1248.0,73.9,5324,68350,0,1,0,0,0,1,1,0,0,0
4890,2013,0,2179.0,115.0,23578,44738,0,1,0,0,1,0,1,0,0,0
4891,2013,27,2982.0,171.0,28903,39429,0,1,0,0,0,1,1,0,0,0
4892,2017,64,1498.0,98.6,12778,10657,0,1,0,0,0,1,1,0,0,0
4893,2016,57,1248.0,88.5,11028,19263,0,1,0,0,0,1,1,0,0,0
4894,2014,55,1248.0,74.0,6465,26165,0,1,0,0,0,1,1,0,0,0
4895,2015,50,1498.0,103.52,8670,34175,0,1,0,0,1,0,0,0,1,0
4896,2013,0,2179.0,115.0,39551,28583,0,1,0,0,1,0,0,0,1,0
4897,2013,53,796.0,47.3,3787,19170,0,0,0,1,0,1,1,0,0,0
4898,2011,38,1198.0,73.9,4563,40389,0,0,0,1,0,1,0,0,1,0
4899,2015,61,1498.0,98.6,9051,40389,0,1,0,0,0,1,1,0,0,0
4900,2013,55,1248.0,74.0,4092,44738,0,1,0,0,0,1,1,0,0,0
4901,2014,40,1968.0,174.33,39551,18019,0,1,0,0,1,0,1,0,0,0
4902,2015,41,1497.0,117.3,8366,19883,0,0,0,1,0,1,1,0,0,0
4903,2016,42,1196.0,86.8,7377,18563,0,0,0,1,0,1,1,0,0,0
4904,2018,57,1248.0,88.5,12763,20218,0,1,0,0,0,1,1,0,0,0
4905,2015,44,1461.0,108.45,12154,51629,0,1,0,0,0,1,1,0,0,0
4906,2016,49,1396.0,88.73,10572,38946,0,1,0,0,0,1,1,0,0,0
4907,2010,36,1390.0,75.0,2281,57787,0,0,0,1,0,1,1,0,0,0
4908,2006,41,1497.0,78.0,2357,27340,0,0,0,1,0,1,1,0,0,0
4909,2010,36,1196.0,70.0,4183,48715,0,0,0,1,0,1,0,0,1,0
4910,2014,30,1598.0,102.53,6465,44303,0,0,0,1,0,1,1,0,0,0
4911,2015,47,1197.0,78.9,4335,11184,0,0,0,1,0,1,1,0,0,0
4912,2019,30,1999.0,148.31,85401,14920,0,1,0,0,1,0,1,0,0,0
4913,2009,22,1984.0,208.0,15212,61577,0,0,0,1,1,0,0,0,1,0
4914,2003,26,1298.0,83.1,1901,38525,0,0,0,1,0,1,0,0,1,0
4915,2017,62,1248.0,74.0,11409,8699,0,1,0,0,0,1,1,0,0,0
4916,2015,40,1968.0,174.33,39262,27844,0,1,0,0,1,0,1,0,0,0
4917,2014,38,1198.0,74.0,6541,27340,0,0,0,1,0,1,1,0,0,0
4918,2010,27,2982.0,171.0,16733,84506,0,1,0,0,0,1,0,0,1,0
4919,2010,27,2982.0,171.0,17874,89547,0,1,0,0,0,1,0,0,1,0
4920,2012,30,2354.0,177.6,10009,59023,0,0,0,1,0,1,1,0,0,0
4921,2012,53,1248.0,74.0,7301,36122,0,1,0,0,0,1,1,0,0,0
4922,2008,41,1198.0,70.0,2510,37903,0,0,0,1,0,1,0,0,1,0
4923,2017,40,1956.0,170.0,22818,16777,0,1,0,0,0,1,1,0,0,0
4924,2014,59,624.0,37.5,1521,11215,0,0,0,1,0,1,0,0,1,0
4925,2007,35,1596.0,101.0,2510,90270,0,0,0,1,0,1,1,0,0,0
4926,2015,64,793.0,47.0,5476,26097,0,1,0,0,0,1,1,0,0,0
4927,2011,27,2982.0,171.0,17494,53437,0,1,0,0,0,1,1,0,0,0
4928,2015,64,793.0,47.0,5476,26190,0,1,0,0,0,1,1,0,0,0
4929,2015,49,814.0,55.2,4639,18739,0,0,0,1,0,1,1,0,0,0
4930,2011,55,1498.0,90.0,9127,29204,0,1,0,0,0,1,0,0,1,0
4931,2013,38,1198.0,74.0,5704,24233,0,0,0,1,0,1,1,0,0,0
4932,2016,38,1199.0,74.0,9385,19961,0,0,0,1,0,1,1,0,0,0
4933,2017,57,1248.0,88.5,13767,36554,0,1,0,0,0,1,1,0,0,0
4934,2013,45,1198.0,86.8,6160,41979,0,0,0,1,0,1,1,0,0,0
4935,2013,41,1298.0,85.8,6465,34175,0,0,0,1,0,1,1,0,0,0
4936,2018,54,998.0,67.04,5704,18641,0,0,0,1,0,1,1,0,0,0
4937,2016,30,1591.0,121.3,18026,17398,0,0,0,1,1,0,1,0,0,0
4938,2016,53,1498.0,89.84,12534,19775,0,1,0,0,0,1,1,0,0,0
4939,2008,30,1997.0,141.1,9887,62142,0,0,0,1,0,1,0,0,1,0
4940,2019,29,2179.0,187.7,89615,10688,0,1,0,0,1,0,1,0,0,0
4941,2014,35,2179.0,140.0,12169,46195,0,1,0,0,0,1,1,0,0,0
4942,2015,38,1198.0,74.0,7058,36122,0,0,0,1,0,1,1,0,0,0
4943,2010,45,1197.0,80.0,5050,18992,0,0,0,1,1,0,1,0,0,0
4944,2012,47,1197.0,78.9,4228,34318,0,0,0,1,0,1,0,0,1,0
4945,2016,34,1998.0,163.7,13614,42112,0,1,0,0,1,0,1,0,0,0
4946,2013,28,1991.0,181.03,33390,31266,0,0,0,1,1,0,1,0,0,0
4947,2013,27,2359.0,134.0,12017,27961,0,0,0,1,0,1,1,0,0,0
4948,2007,27,1796.0,186.0,44115,27108,0,0,0,1,1,0,1,0,0,0
4949,2013,51,1199.0,73.9,4943,27961,0,1,0,0,0,1,1,0,0,0
4950,2014,40,1497.0,117.3,8975,6524,0,0,0,1,0,1,1,0,0,0
4951,2017,57,1248.0,88.5,15029,13539,0,1,0,0,0,1,1,0,0,0
4952,2019,43,1197.0,81.86,13356,13132,0,0,0,1,0,1,1,0,0,0
4953,2011,32,2179.0,138.1,4183,55923,0,1,0,0,0,1,0,0,1,0
4954,2014,50,1461.0,84.8,9096,32033,0,1,0,0,0,1,1,0,0,0
4955,2011,25,2497.0,215.0,47157,19262,0,0,0,1,1,0,1,0,0,0
4956,2011,34,1798.0,138.0,5400,41894,0,0,0,1,0,1,0,0,1,0
4957,2015,52,1582.0,126.32,9492,37604,0,1,0,0,0,1,1,0,0,0
4958,2009,45,1248.0,73.9,3331,21126,0,1,0,0,0,1,1,0,0,0
4959,2013,66,1248.0,73.75,8366,42522,0,1,0,0,0,1,1,0,0,0
4960,2014,56,998.0,67.1,3194,10563,0,0,0,1,0,1,1,0,0,0
4961,2011,24,5000.0,503.0,77065,27145,0,0,0,1,1,0,1,0,0,0
4962,2012,34,2143.0,170.0,21297,13670,0,1,0,0,1,0,1,0,0,0
4963,2013,51,1582.0,126.2,8366,49228,0,1,0,0,0,1,1,0,0,0
4964,2007,33,1598.0,102.0,1825,39146,0,0,0,1,0,1,0,0,0,1
4965,2014,47,1197.0,81.8,8062,38476,0,0,0,1,0,1,1,0,0,0
4966,2015,56,1582.0,126.2,9583,52816,0,1,0,0,0,1,1,0,0,0
4967,2017,42,2143.0,168.0,61563,16274,0,1,0,0,1,0,1,0,0,0
4968,2013,30,2982.0,168.5,24491,40389,0,1,0,0,0,1,1,0,0,0
4969,2014,30,1968.0,167.6,38030,27961,0,1,0,0,1,0,1,0,0,0
4970,2008,31,1995.0,170.0,12093,50522,0,1,0,0,1,0,0,0,1,0
4971,2016,58,796.0,47.3,4031,21747,0,0,0,1,0,1,1,0,0,0
4972,2012,49,998.0,67.1,4274,40605,0,0,0,1,0,1,1,0,0,0
4973,2012,36,1798.0,167.62,26621,49709,0,0,0,1,1,0,1,0,0,0
4974,2012,37,1197.0,85.0,5020,37903,0,0,0,1,0,1,1,0,0,0
4975,2019,52,998.0,67.04,8123,19770,0,0,0,1,0,1,1,0,0,0
4976,2016,49,1498.0,103.52,12930,25476,0,1,0,0,0,1,1,0,0,0
4977,2010,37,1198.0,90.0,4092,51328,0,0,0,1,0,1,0,0,1,0
4978,2015,37,2179.0,140.0,17494,32311,0,1,0,0,0,1,1,0,0,0
4979,2011,43,1197.0,85.8,6176,31266,0,0,0,1,0,1,1,0,0,0
4980,2016,42,2143.0,201.15,74539,31068,0,1,0,0,1,0,1,0,0,0
4981,2012,48,1598.0,103.5,6997,44738,0,1,0,0,0,1,1,0,0,0
4982,2015,56,1120.0,70.0,6024,39628,0,1,0,0,0,1,1,0,0,0
4983,2015,43,1197.0,81.86,8518,17481,0,0,0,1,0,1,1,0,0,0
4984,2017,53,1248.0,74.0,5704,27961,0,1,0,0,0,1,1,0,0,0
4985,2015,53,1396.0,88.73,8366,34608,0,1,0,0,0,1,1,0,0,0
4986,2012,48,1598.0,103.5,4563,38525,0,1,0,0,0,1,0,0,1,0
4987,2011,37,1368.0,90.0,4563,29825,0,0,0,1,0,1,1,0,0,0
4988,2010,37,1298.0,88.2,4487,56076,0,0,0,1,0,1,1,0,0,0
4989,2015,58,1396.0,69.0,3726,50020,0,1,0,0,0,1,1,0,0,0
4990,2012,34,2143.0,170.0,21281,73943,0,1,0,0,1,0,1,0,0,0
4991,2016,27,2987.0,254.79,92414,17734,0,1,0,0,1,0,1,0,0,0
4992,2012,39,1497.0,116.3,6845,25476,0,0,0,1,0,1,0,0,1,0
4993,2010,43,1197.0,80.0,3803,36039,0,0,0,1,0,1,0,0,1,0
4994,2015,30,2982.0,168.5,31185,61515,0,1,0,0,0,1,1,0,0,0
4995,2014,44,1197.0,82.0,5932,19386,0,0,0,1,0,1,1,0,0,0
4996,2009,35,1896.0,105.0,5324,52816,0,1,0,0,0,1,0,0,1,0
4997,2016,36,1499.0,110.4,12626,37856,0,0,0,1,1,0,1,0,0,0
4998,2012,49,814.0,55.2,3803,27961,0,0,0,1,0,1,1,0,0,0
4999,2011,45,1198.0,75.94,4031,27340,0,0,0,1,1,0,1,0,0,0
5000,2016,44,1199.0,88.7,11287,18972,0,0,0,1,1,0,1,0,0,0
5001,2016,38,1198.0,74.0,7043,28830,0,0,0,1,0,1,1,0,0,0
5002,2008,46,796.0,46.3,1658,26097,0,0,0,1,0,1,1,0,0,0
5003,2011,52,1582.0,126.32,5780,41631,0,1,0,0,0,1,1,0,0,0
5004,2013,23,2148.0,170.0,23959,36039,0,1,0,0,1,0,1,0,0,0
5005,2015,41,1193.0,88.7,8016,16777,0,0,0,1,0,1,1,0,0,0
5006,2012,43,1198.0,86.8,4183,24585,0,0,0,1,0,1,0,0,1,0
5007,2016,64,1498.0,98.6,11257,9308,0,1,0,0,0,1,1,0,0,0
5008,2017,56,998.0,67.1,5932,11489,0,0,0,1,1,0,1,0,0,0
5009,2000,40,993.0,60.0,1064,55923,0,0,0,1,0,1,0,0,1,0
5010,2015,53,1396.0,88.73,8975,73452,0,1,0,0,0,1,1,0,0,0
5011,2016,53,1598.0,118.0,14573,39342,0,1,0,0,0,1,1,0,0,0
5012,2014,33,2143.0,203.0,37954,26097,0,1,0,0,1,0,1,0,0,0
5013,2015,32,1399.0,98.82,6526,15936,0,0,0,1,0,1,1,0,0,0
5014,2011,33,2143.0,203.0,17494,42012,0,1,0,0,1,0,0,0,1,0
5015,2016,37,2179.0,140.0,14679,20505,0,1,0,0,0,1,1,0,0,0
